x,y,layer1,layer2,voltage1,voltage2,current
3079.09,1646.58,MID_LAYER_1,MID_LAYER_2,0.000324798,0.000324639,0.00033618
3079.09,1646.58,MID_LAYER_2,MID_LAYER_3,0.000324639,0.000324599,0.000397745
3079.09,1646.58,MID_LAYER_3,MID_LAYER_4,0.000324599,0.000324411,0.000394676
3079.09,1646.58,MID_LAYER_4,BOTTOM_LAYER,0.000324411,0.000324388,0.000298885
3089.4,269.854,TOP_LAYER,MID_LAYER_1,0.000321898,0.000321824,0.000357163
3089.4,269.854,MID_LAYER_1,MID_LAYER_2,0.000321824,0.00032221,-0.000307775
3089.4,269.854,MID_LAYER_2,MID_LAYER_3,0.00032221,0.000321999,0.000794792
3089.4,269.854,MID_LAYER_3,MID_LAYER_4,0.000321999,0.000321405,0.000473324
3089.4,269.854,MID_LAYER_4,BOTTOM_LAYER,0.000321405,0.000321235,0.000810085
3097.27,556.271,TOP_LAYER,MID_LAYER_1,0.000326487,0.00032637,0.000560345
3097.27,556.271,MID_LAYER_1,MID_LAYER_2,0.00032637,0.000324984,0.00110294
3097.27,556.271,MID_LAYER_2,MID_LAYER_3,0.000324984,0.000324708,0.00103817
3097.27,556.271,MID_LAYER_3,MID_LAYER_4,0.000324708,0.000323879,0.000660253
3097.27,556.271,MID_LAYER_4,BOTTOM_LAYER,0.000323879,0.000323696,0.000876881
3097.27,1162.57,TOP_LAYER,MID_LAYER_1,0.000327735,0.000327899,-0.000783565
3097.27,1162.57,MID_LAYER_1,MID_LAYER_2,0.000327899,0.00032732,0.000460637
3097.27,1162.57,MID_LAYER_2,MID_LAYER_3,0.00032732,0.00032683,0.00184711
3097.27,1162.57,MID_LAYER_3,MID_LAYER_4,0.00032683,0.000325495,0.00106235
3097.27,1162.57,MID_LAYER_4,BOTTOM_LAYER,0.000325495,0.000325432,0.000301846
3097.27,1271.82,TOP_LAYER,MID_LAYER_1,0.000327351,0.000327653,-0.00144385
3097.27,1271.82,MID_LAYER_1,MID_LAYER_2,0.000327653,0.000327034,0.000492262
3097.27,1271.82,MID_LAYER_2,MID_LAYER_3,0.000327034,0.000326556,0.0018023
3097.27,1271.82,MID_LAYER_3,MID_LAYER_4,0.000326556,0.000325256,0.00103469
3097.27,1271.82,MID_LAYER_4,BOTTOM_LAYER,0.000325256,0.000325114,0.000676335
3114.99,612.374,TOP_LAYER,MID_LAYER_1,0.000327236,0.000327114,0.000581269
3191.36,-41.7583,TOP_LAYER,MID_LAYER_1,0.000319636,0.00031963,0.000458844
3191.36,-41.7583,MID_LAYER_1,MID_LAYER_2,0.00031963,0.000319573,0.000749713
3191.36,-41.7583,MID_LAYER_2,MID_LAYER_3,0.000319573,0.000319564,0.000516059
3191.36,-41.7583,MID_LAYER_3,MID_LAYER_4,0.000319564,0.000319516,0.000627974
3191.36,-41.7583,MID_LAYER_4,BOTTOM_LAYER,0.000319516,0.000319507,0.000695052
3191.36,1533.04,TOP_LAYER,MID_LAYER_1,0.000324996,0.000324991,0.00040435
3191.36,1533.04,MID_LAYER_1,MID_LAYER_2,0.000324991,0.000324895,0.00124734
3191.36,1533.04,MID_LAYER_2,MID_LAYER_3,0.000324895,0.000324872,0.00141053
3191.36,1533.04,MID_LAYER_3,MID_LAYER_4,0.000324872,0.000324764,0.00141775
3191.36,1533.04,MID_LAYER_4,BOTTOM_LAYER,0.000324764,0.00032475,0.00107221
3167.15,1425.37,MID_LAYER_1,MID_LAYER_2,0.000325901,0.000325514,0.000307711
3235.31,71.7805,TOP_LAYER,MID_LAYER_1,0.00032029,0.000320281,0.000105581
3235.31,71.7805,MID_LAYER_1,MID_LAYER_2,0.000320281,0.000320196,0.000179351
