x;y;layer1;layer2;voltage1;voltage2;current
1087.43;1073;MID_LAYER_1;MID_LAYER_2;0.000590971;0.000584997;0.00475581
1108.06;-85.6998;TOP_LAYER;MID_LAYER_1;0.000560461;0.00056023;0.00292378
1108.06;-85.6998;MID_LAYER_1;MID_LAYER_2;0.00056023;0.000559206;0.00215618
1108.06;-85.6998;MID_LAYER_2;MID_LAYER_3;0.000559206;0.000558976;0.00229675
1108.06;-85.6998;MID_LAYER_3;MID_LAYER_4;0.000558976;0.000557769;0.00254289
1108.06;-85.6998;MID_LAYER_4;BOTTOM_LAYER;0.000557769;0.000557593;0.00221724
1110.58;1646.58;TOP_LAYER;MID_LAYER_1;0.000555177;0.000554931;0.00311933
1110.58;1646.58;MID_LAYER_1;MID_LAYER_2;0.000554931;0.000553067;0.00392606
1110.58;1646.58;MID_LAYER_2;MID_LAYER_3;0.000553067;0.000552697;0.00368966
1110.58;1646.58;MID_LAYER_3;MID_LAYER_4;0.000552697;0.000551093;0.00337819
1110.58;1646.58;MID_LAYER_4;BOTTOM_LAYER;0.000551093;0.000550956;0.00173706
1110.07;103.515;TOP_LAYER;MID_LAYER_1;0.00056959;0.000570191;-0.00287856
1113.02;307.256;MID_LAYER_3;MID_LAYER_4;0.000566028;0.000564181;0.00147037
1147.43;-85.6998;TOP_LAYER;MID_LAYER_1;0.000564107;0.000563956;0.00190885
1147.43;-85.6998;MID_LAYER_1;MID_LAYER_2;0.000563956;0.000563181;0.00163141
1147.43;-85.6998;MID_LAYER_2;MID_LAYER_3;0.000563181;0.000563019;0.00161411
1147.43;-85.6998;MID_LAYER_3;MID_LAYER_4;0.000563019;0.0005619;0.00235741
1147.43;-85.6998;MID_LAYER_4;BOTTOM_LAYER;0.0005619;0.000561741;0.00201218
1144.52;146.232;TOP_LAYER;MID_LAYER_1;3.1981;3.1981;-1.27466e-11
1149.95;1646.58;TOP_LAYER;MID_LAYER_1;0.000560088;0.000559866;0.00281001
1149.95;1646.58;MID_LAYER_1;MID_LAYER_2;0.000559866;0.000558269;0.00336341
1149.95;1646.58;MID_LAYER_2;MID_LAYER_3;0.000558269;0.000557956;0.00312304
1149.95;1646.58;MID_LAYER_3;MID_LAYER_4;0.000557956;0.00055657;0.00291949
1149.95;1646.58;MID_LAYER_4;BOTTOM_LAYER;0.00055657;0.000556455;0.00145251
1148.1;303.554;TOP_LAYER;MID_LAYER_1;0.000580814;0.000580438;0.00179901
1148.1;303.554;MID_LAYER_1;MID_LAYER_2;0.000580438;0.000569658;0.00858054
1148.1;303.554;MID_LAYER_2;MID_LAYER_3;0.000569658;0.000567994;0.00626867
1148.1;303.554;MID_LAYER_3;MID_LAYER_4;0.000567994;0.000564178;0.0030369
1148.1;303.554;MID_LAYER_4;BOTTOM_LAYER;0.000564178;0.000563756;0.0020174
1148.26;1022.85;MID_LAYER_1;MID_LAYER_2;3.18742;3.18746;-0.0289541
1148.26;1022.85;MID_LAYER_2;MID_LAYER_3;3.18746;3.18745;0.0312745
1148.26;1022.85;MID_LAYER_3;MID_LAYER_4;3.18745;3.18741;0.0312745
1148.26;1062.22;MID_LAYER_4;BOTTOM_LAYER;3.18731;3.1873;0.0312745
1148.45;961.783;TOP_LAYER;MID_LAYER_1;0.000604799;0.000603489;0.00626861
1172.08;692.098;MID_LAYER_4;BOTTOM_LAYER;0.000560527;0.000561919;-0.00666019
1175.03;1134.03;TOP_LAYER;MID_LAYER_1;0.000619014;0.000617267;0.00835767
1180.93;962.767;MID_LAYER_1;MID_LAYER_2;0.000603489;0.000601855;0.00130079
1180.93;1232.45;TOP_LAYER;MID_LAYER_1;0.000639544;0.000633861;0.0271847
1181.92;770.838;MID_LAYER_1;MID_LAYER_2;0.000599371;0.000600269;-0.000714181
1186.8;-85.6998;TOP_LAYER;MID_LAYER_1;0.000567489;0.000567364;0.00157925
1186.8;-85.6998;MID_LAYER_1;MID_LAYER_2;0.000567364;0.000566725;0.00134653
1186.8;-85.6998;MID_LAYER_2;MID_LAYER_3;0.000566725;0.000566589;0.00135801
1186.8;-85.6998;MID_LAYER_3;MID_LAYER_4;0.000566589;0.000565688;0.00189777
1186.8;-85.6998;MID_LAYER_4;BOTTOM_LAYER;0.000565688;0.00056556;0.00162498
1189.32;1646.58;TOP_LAYER;MID_LAYER_1;0.000564727;0.000564535;0.00242508
1189.32;1646.58;MID_LAYER_1;MID_LAYER_2;0.000564535;0.00056323;0.00274978
1189.32;1646.58;MID_LAYER_2;MID_LAYER_3;0.00056323;0.000562978;0.00251466
1189.32;1646.58;MID_LAYER_3;MID_LAYER_4;0.000562978;0.000561699;0.00269304
1189.32;1646.58;MID_LAYER_4;BOTTOM_LAYER;0.000561699;0.000561571;0.00162771
1186.84;745.248;TOP_LAYER;MID_LAYER_1;0.000601753;0.000600675;0.00515537
1198.65;1086.78;TOP_LAYER;MID_LAYER_1;0.000615765;0.000614666;0.005257
1210.46;221.626;TOP_LAYER;MID_LAYER_1;0.000585815;0.000586121;-0.00146735
1226.17;-85.6998;TOP_LAYER;MID_LAYER_1;0.000570657;0.000570541;0.00146985
1226.17;-85.6998;MID_LAYER_1;MID_LAYER_2;0.000570541;0.000569933;0.00128083
1226.17;-85.6998;MID_LAYER_2;MID_LAYER_3;0.000569933;0.000569817;0.00115996
1226.17;-85.6998;MID_LAYER_3;MID_LAYER_4;0.000569817;0.000569211;0.00127513
1226.17;-85.6998;MID_LAYER_4;BOTTOM_LAYER;0.000569211;0.00056913;0.00103247
1228.69;1646.58;TOP_LAYER;MID_LAYER_1;0.000569073;0.000568929;0.00182951
1228.69;1646.58;MID_LAYER_1;MID_LAYER_2;0.000568929;0.000568062;0.00182596
1228.69;1646.58;MID_LAYER_2;MID_LAYER_3;0.000568062;0.000567929;0.0013284
1228.69;1646.58;MID_LAYER_3;MID_LAYER_4;0.000567929;0.000566779;0.00242233
1228.69;1646.58;MID_LAYER_4;BOTTOM_LAYER;0.000566779;0.000566713;0.000832285
1227.19;850.563;MID_LAYER_4;BOTTOM_LAYER;0.000569627;0.000571164;-0.00735405
1232.11;1025.76;TOP_LAYER;MID_LAYER_1;0.000611385;0.000610075;0.00626548
1238.02;30.6807;TOP_LAYER;MID_LAYER_1;0.000574125;0.00057434;-0.00102874
1252.78;1040.52;MID_LAYER_1;MID_LAYER_2;0.000606797;0.000604168;0.00209191
1265.54;-85.6998;TOP_LAYER;MID_LAYER_1;0.00057365;0.000573534;0.00147051
1265.54;-85.6998;MID_LAYER_1;MID_LAYER_2;0.000573534;0.000572909;0.00131538
1265.54;-85.6998;MID_LAYER_2;MID_LAYER_3;0.000572909;0.000572808;0.00101138
1265.54;-85.6998;MID_LAYER_3;MID_LAYER_4;0.000572808;0.000572496;0.000657576
1265.54;-85.6998;MID_LAYER_4;BOTTOM_LAYER;0.000572496;0.000572457;0.000485091
1268.06;1646.58;TOP_LAYER;MID_LAYER_1;0.000573014;0.000572894;0.00152339
1268.06;1646.58;MID_LAYER_1;MID_LAYER_2;0.000572894;0.000572208;0.00144416
1268.06;1646.58;MID_LAYER_2;MID_LAYER_3;0.000572208;0.000572108;0.00099771
1268.06;1646.58;MID_LAYER_3;MID_LAYER_4;0.000572108;0.00057121;0.0018908
1268.06;1646.58;MID_LAYER_4;BOTTOM_LAYER;0.00057121;0.000571178;0.000416651
1266.21;1366.55;TOP_LAYER;MID_LAYER_1;0.000585369;0.000581768;0.0172238
1266.21;1366.55;MID_LAYER_1;MID_LAYER_2;0.000581768;0.000570798;0.00873212
1266.21;1366.55;MID_LAYER_2;MID_LAYER_3;0.000570798;0.000567526;0.0123261
1266.21;1366.55;MID_LAYER_3;MID_LAYER_4;0.000567526;0.000570871;-0.00266316
1266.21;1366.55;MID_LAYER_4;BOTTOM_LAYER;0.000570871;0.000573713;-0.0135945
1266.56;131.75;TOP_LAYER;MID_LAYER_1;3.19809;3.19809;-0.015
1270.5;1483.44;MID_LAYER_4;BOTTOM_LAYER;0.00057188;0.000573612;-0.00828634
1291.17;83.8303;TOP_LAYER;MID_LAYER_1;0.000578359;0.000578847;-0.00233514
1304.91;-85.6998;TOP_LAYER;MID_LAYER_1;0.000576492;0.000576374;0.00149079
1304.91;-85.6998;MID_LAYER_1;MID_LAYER_2;0.000576374;0.000575727;0.00136288
1304.91;-85.6998;MID_LAYER_2;MID_LAYER_3;0.000575727;0.000575634;0.000932015
1304.91;-85.6998;MID_LAYER_3;MID_LAYER_4;0.000575634;0.000575619;3.13877e-05
1304.91;-85.6998;MID_LAYER_4;BOTTOM_LAYER;0.000575619;0.000575633;-0.00017847
1302;85.5625;MID_LAYER_4;BOTTOM_LAYER;3.19796;3.19795;0.0107288
1302;132.807;MID_LAYER_1;MID_LAYER_2;3.19812;3.19814;-0.015
1302;132.807;MID_LAYER_2;MID_LAYER_3;3.19814;3.19813;0.031944
1302;132.807;MID_LAYER_3;MID_LAYER_4;3.19813;3.19809;0.031944
1307.43;1646.58;TOP_LAYER;MID_LAYER_1;0.000576568;0.00057646;0.00137199
1307.43;1646.58;MID_LAYER_1;MID_LAYER_2;0.00057646;0.000575827;0.00133398
1307.43;1646.58;MID_LAYER_2;MID_LAYER_3;0.000575827;0.000575729;0.000978043
1307.43;1646.58;MID_LAYER_3;MID_LAYER_4;0.000575729;0.00057504;0.00145134
1307.43;1646.58;MID_LAYER_4;BOTTOM_LAYER;0.00057504;0.00057503;0.0001154
1311.84;956.862;TOP_LAYER;MID_LAYER_1;0.000611574;0.000610984;0.00282064
1344.28;-85.6998;TOP_LAYER;MID_LAYER_1;0.000579165;0.000579079;0.00108639
1344.28;-85.6998;MID_LAYER_1;MID_LAYER_2;0.000579079;0.000578547;0.00112045
1344.28;-85.6998;MID_LAYER_2;MID_LAYER_3;0.000578547;0.000578413;0.00133411
1344.28;-85.6998;MID_LAYER_3;MID_LAYER_4;0.000578413;0.000578531;-0.000248978
1344.28;-85.6998;MID_LAYER_4;BOTTOM_LAYER;0.000578531;0.000578546;-0.000191677
1346.8;1646.58;TOP_LAYER;MID_LAYER_1;0.0005798;0.000579697;0.00129806
1346.8;1646.58;MID_LAYER_1;MID_LAYER_2;0.000579697;0.000579052;0.00135869
1346.8;1646.58;MID_LAYER_2;MID_LAYER_3;0.000579052;0.000578942;0.00110194
1346.8;1646.58;MID_LAYER_3;MID_LAYER_4;0.000578942;0.000578321;0.00130734
1346.8;1646.58;MID_LAYER_4;BOTTOM_LAYER;0.000578321;0.000578298;0.000288815
1353.18;555.287;TOP_LAYER;MID_LAYER_1;0.000582503;0.000582671;-0.000800517
1362.23;821.626;TOP_LAYER;MID_LAYER_1;3.1856;3.1856;-0.0289541
1364.99;234.421;TOP_LAYER;MID_LAYER_1;0.000605482;0.000603391;0.0100043
1383.65;-85.6998;TOP_LAYER;MID_LAYER_1;0.000579165;0.000579079;0.00108639
1383.65;-85.6998;MID_LAYER_1;MID_LAYER_2;0.000579079;0.000578547;0.00112045
1383.65;-85.6998;MID_LAYER_2;MID_LAYER_3;0.000578547;0.000578548;-7.37837e-06
1383.65;-85.6998;MID_LAYER_3;MID_LAYER_4;0.000578548;0.000578531;3.44977e-05
1383.65;-85.6998;MID_LAYER_4;BOTTOM_LAYER;0.000578531;0.000578546;-0.000191677
1381.72;1036.59;MID_LAYER_1;MID_LAYER_2;0.000612183;0.000610766;0.00112793
1386.17;1646.58;TOP_LAYER;MID_LAYER_1;0.000582786;0.000582687;0.00126098
1386.17;1646.58;MID_LAYER_1;MID_LAYER_2;0.000582687;0.00058201;0.00142651
1386.17;1646.58;MID_LAYER_2;MID_LAYER_3;0.00058201;0.000581883;0.00125835
1386.17;1646.58;MID_LAYER_3;MID_LAYER_4;0.000581883;0.000581274;0.001283
1386.17;1646.58;MID_LAYER_4;BOTTOM_LAYER;0.000581274;0.000581235;0.00049657
1384.32;1484.66;TOP_LAYER;MID_LAYER_1;0.000586893;0.00058577;0.00537413
1384.32;1484.66;MID_LAYER_1;MID_LAYER_2;0.00058577;0.000581613;0.00330895
1384.32;1484.66;MID_LAYER_2;MID_LAYER_3;0.000581613;0.000582124;-0.00192476
1384.32;1484.66;MID_LAYER_3;MID_LAYER_4;0.000582124;0.000580474;0.00131301
1384.32;1484.66;MID_LAYER_4;BOTTOM_LAYER;0.000580474;0.000580815;-0.00162763
1388.65;390.917;MID_LAYER_4;BOTTOM_LAYER;3.17349;3.17349;0.00828042
1391.56;51.35;TOP_LAYER;MID_LAYER_1;0.000587325;0.000587788;-0.00221442
1416.17;610.405;TOP_LAYER;MID_LAYER_1;0.000604362;0.000604298;0.000306192
1416.17;860.405;TOP_LAYER;MID_LAYER_1;0.000611949;0.00061197;-0.000103316
1418.14;1041.51;TOP_LAYER;MID_LAYER_1;0.000613498;0.000613221;0.00132201
1423.02;-85.6998;TOP_LAYER;MID_LAYER_1;0.000581997;0.000581877;0.00150862
1423.02;-85.6998;MID_LAYER_1;MID_LAYER_2;0.000581877;0.000581218;0.00138915
1423.02;-85.6998;MID_LAYER_2;MID_LAYER_3;0.000581218;0.000581192;0.000260253
1423.02;-85.6998;MID_LAYER_3;MID_LAYER_4;0.000581192;0.000581277;-0.000180507
1423.02;-85.6998;MID_LAYER_4;BOTTOM_LAYER;0.000581277;0.000581301;-0.000298778
1421.09;754.106;MID_LAYER_4;BOTTOM_LAYER;0.000591908;0.00058986;0.00979513
1425.54;1646.58;TOP_LAYER;MID_LAYER_1;0.000585602;0.000585504;0.00124644
1425.54;1646.58;MID_LAYER_1;MID_LAYER_2;0.000585504;0.000584801;0.00148087
1425.54;1646.58;MID_LAYER_2;MID_LAYER_3;0.000584801;0.000584662;0.00138445
1425.54;1646.58;MID_LAYER_3;MID_LAYER_4;0.000584662;0.000584043;0.00130298
1425.54;1646.58;MID_LAYER_4;BOTTOM_LAYER;0.000584043;0.000583992;0.000643386
1435.85;42.4917;MID_LAYER_3;MID_LAYER_4;0.000583595;0.0005874;-0.00302882
1435.89;390.917;MID_LAYER_1;MID_LAYER_2;3.17355;3.17354;0.00828042
1435.89;390.917;MID_LAYER_2;MID_LAYER_3;3.17354;3.17354;0.00828042
1435.89;390.917;MID_LAYER_3;MID_LAYER_4;3.17354;3.17353;0.00828042
1436.84;1150.76;MID_LAYER_1;MID_LAYER_2;3.12172;3.12213;-0.331588
1436.84;1150.76;MID_LAYER_2;MID_LAYER_3;3.12213;3.12222;-0.331588
1436.84;1150.76;MID_LAYER_3;MID_LAYER_4;3.12222;3.12264;-0.331588
1436.84;1199.97;TOP_LAYER;MID_LAYER_1;3.12007;3.12014;-0.331588
1438.81;343.673;TOP_LAYER;MID_LAYER_1;0.000604425;0.000604665;-0.00114768
1462.39;-85.6998;TOP_LAYER;MID_LAYER_1;0.000584665;0.000584544;0.00153502
1462.39;-85.6998;MID_LAYER_1;MID_LAYER_2;0.000584544;0.000583854;0.0014532
1462.39;-85.6998;MID_LAYER_2;MID_LAYER_3;0.000583854;0.000583855;-1.34259e-05
1462.39;-85.6998;MID_LAYER_3;MID_LAYER_4;0.000583855;0.000583908;-0.000110831
1462.39;-85.6998;MID_LAYER_4;BOTTOM_LAYER;0.000583908;0.000583922;-0.000179724
1464.91;1646.58;TOP_LAYER;MID_LAYER_1;0.000588305;0.000588209;0.00121213
1464.91;1646.58;MID_LAYER_1;MID_LAYER_2;0.000588209;0.000587506;0.00148149
1464.91;1646.58;MID_LAYER_2;MID_LAYER_3;0.000587506;0.000587361;0.00144113
1464.91;1646.58;MID_LAYER_3;MID_LAYER_4;0.000587361;0.000586738;0.00131189
1464.91;1646.58;MID_LAYER_4;BOTTOM_LAYER;0.000586738;0.000586684;0.000690326
1467.35;703.909;TOP_LAYER;MID_LAYER_1;0.000608022;0.000607904;0.000561892
1468.34;598.594;MID_LAYER_1;MID_LAYER_2;3.1737;3.1737;0.0001
1468.34;598.594;MID_LAYER_2;MID_LAYER_3;3.1737;3.1737;0.0001
1468.34;598.594;MID_LAYER_3;MID_LAYER_4;3.1737;3.1737;0.0001
1471.29;1232.45;TOP_LAYER;MID_LAYER_1;0.000605066;0.000604429;0.00305048
1471.29;1232.45;MID_LAYER_1;MID_LAYER_2;0.000604429;0.000591591;0.0102182
1471.29;1232.45;MID_LAYER_2;MID_LAYER_3;0.000591591;0.000590208;0.0052086
1471.29;1232.45;MID_LAYER_3;MID_LAYER_4;0.000590208;0.000583123;0.00564
1471.29;1232.45;MID_LAYER_4;BOTTOM_LAYER;0.000583123;0.000582794;0.00157248
1476.21;1172.41;TOP_LAYER;MID_LAYER_1;0.000607151;0.000607048;0.000491925
1490.97;151.744;MID_LAYER_1;MID_LAYER_2;0.000598453;0.000600443;-0.00158365
1491.96;907.649;TOP_LAYER;MID_LAYER_1;0.000612168;0.000612172;-1.62325e-05
1492.94;960.799;TOP_LAYER;MID_LAYER_1;0.000612162;0.000612171;-4.0094e-05
1501.76;-85.6998;TOP_LAYER;MID_LAYER_1;0.000587245;0.00058713;0.00146346
1501.76;-85.6998;MID_LAYER_1;MID_LAYER_2;0.00058713;0.000586453;0.00142528
1501.76;-85.6998;MID_LAYER_2;MID_LAYER_3;0.000586453;0.000586463;-9.88646e-05
1501.76;-85.6998;MID_LAYER_3;MID_LAYER_4;0.000586463;0.000586471;-1.73261e-05
1501.76;-85.6998;MID_LAYER_4;BOTTOM_LAYER;0.000586471;0.000586473;-2.73167e-05
1504.28;1646.58;TOP_LAYER;MID_LAYER_1;0.00059094;0.000590852;0.00111653
1504.28;1646.58;MID_LAYER_1;MID_LAYER_2;0.000590852;0.000590198;0.00137812
1504.28;1646.58;MID_LAYER_2;MID_LAYER_3;0.000590198;0.000590061;0.00136381
1504.28;1646.58;MID_LAYER_3;MID_LAYER_4;0.000590061;0.000589476;0.00123244
1504.28;1646.58;MID_LAYER_4;BOTTOM_LAYER;0.000589476;0.000589434;0.000524537
1502.43;1484.66;TOP_LAYER;MID_LAYER_1;0.000593829;0.000592948;0.00421404
1502.43;1484.66;MID_LAYER_1;MID_LAYER_2;0.000592948;0.000587998;0.00393964
1502.43;1484.66;MID_LAYER_2;MID_LAYER_3;0.000587998;0.000587863;0.000511603
1502.43;1484.66;MID_LAYER_3;MID_LAYER_4;0.000587863;0.000587964;-8.04381e-05
1502.43;1484.66;MID_LAYER_4;BOTTOM_LAYER;0.000587964;0.00058812;-0.000749728
1507.71;598.594;MID_LAYER_4;BOTTOM_LAYER;3.1737;3.1737;0.0001
1512.63;143.87;MID_LAYER_4;BOTTOM_LAYER;3.19808;3.19808;0.0001
1541.13;-85.6998;TOP_LAYER;MID_LAYER_1;0.000589775;0.000589689;0.00108712
1541.13;-85.6998;MID_LAYER_1;MID_LAYER_2;0.000589689;0.000589242;0.000941195
1541.13;-85.6998;MID_LAYER_2;MID_LAYER_3;0.000589242;0.000589191;0.000518506
1541.13;-85.6998;MID_LAYER_3;MID_LAYER_4;0.000589191;0.000589034;0.000329038
1541.13;-85.6998;MID_LAYER_4;BOTTOM_LAYER;0.000589034;0.000589014;0.000250695
1543.65;1646.58;TOP_LAYER;MID_LAYER_1;0.000593534;0.000593461;0.00092412
1543.65;1646.58;MID_LAYER_1;MID_LAYER_2;0.000593461;0.000592926;0.00112685
1543.65;1646.58;MID_LAYER_2;MID_LAYER_3;0.000592926;0.000592818;0.00107033
1543.65;1646.58;MID_LAYER_3;MID_LAYER_4;0.000592818;0.000592365;0.000954222
1543.65;1646.58;MID_LAYER_4;BOTTOM_LAYER;0.000592365;0.000592323;0.000534525
1541.17;182.256;MID_LAYER_3;MID_LAYER_4;0.000600691;0.00059889;0.00143345
1562.82;760.996;TOP_LAYER;MID_LAYER_1;0.000610401;0.000610208;0.000924611
1566.19;1537.96;MID_LAYER_1;MID_LAYER_2;3.14603;3.14603;-0
1566.19;1537.96;MID_LAYER_2;MID_LAYER_3;3.14603;3.14603;-2.84374e-11
1566.19;1537.96;MID_LAYER_3;MID_LAYER_4;3.14603;3.14599;0.0285926
1566.19;1585.21;MID_LAYER_4;BOTTOM_LAYER;3.14587;3.14586;0.0285926
1568.73;237.374;TOP_LAYER;MID_LAYER_1;0.000601463;0.000601265;0.000944729
1580.5;-85.6998;TOP_LAYER;MID_LAYER_1;0.000592166;0.000592098;0.000864991
1580.5;-85.6998;MID_LAYER_1;MID_LAYER_2;0.000592098;0.000591751;0.00073022
1580.5;-85.6998;MID_LAYER_2;MID_LAYER_3;0.000591751;0.000591699;0.000518883
1580.5;-85.6998;MID_LAYER_3;MID_LAYER_4;0.000591699;0.000591515;0.000386734
1580.5;-85.6998;MID_LAYER_4;BOTTOM_LAYER;0.000591515;0.000591492;0.000299212
1583.02;1646.58;TOP_LAYER;MID_LAYER_1;0.000596064;0.000596013;0.000635667
1583.02;1646.58;MID_LAYER_1;MID_LAYER_2;0.000596013;0.000595621;0.000826734
1583.02;1646.58;MID_LAYER_2;MID_LAYER_3;0.000595621;0.000595552;0.000688459
1583.02;1646.58;MID_LAYER_3;MID_LAYER_4;0.000595552;0.000595174;0.000796047
1583.02;1646.58;MID_LAYER_4;BOTTOM_LAYER;0.000595174;0.000595111;0.000795784
1591.37;334.815;TOP_LAYER;MID_LAYER_1;0.000606319;0.000606639;-0.0015326
1609.08;844.657;TOP_LAYER;MID_LAYER_1;0.00061266;0.000612779;-0.000571172
1619.87;-85.6998;TOP_LAYER;MID_LAYER_1;0.000594425;0.000594373;0.000659983
1619.87;-85.6998;MID_LAYER_1;MID_LAYER_2;0.000594373;0.000594112;0.000549279
1619.87;-85.6998;MID_LAYER_2;MID_LAYER_3;0.000594112;0.000594068;0.000434477
1619.87;-85.6998;MID_LAYER_3;MID_LAYER_4;0.000594068;0.000593896;0.00036422
1619.87;-85.6998;MID_LAYER_4;BOTTOM_LAYER;0.000593896;0.000593862;0.000427715
1622.39;1646.58;TOP_LAYER;MID_LAYER_1;0.000598464;0.000598429;0.000444809
1622.39;1646.58;MID_LAYER_1;MID_LAYER_2;0.000598429;0.000598134;0.000620725
1622.39;1646.58;MID_LAYER_2;MID_LAYER_3;0.000598134;0.000598088;0.000458136
1622.39;1646.58;MID_LAYER_3;MID_LAYER_4;0.000598088;0.000597776;0.000658281
1622.39;1646.58;MID_LAYER_4;BOTTOM_LAYER;0.000597776;0.000597729;0.000597864
1618.93;1150.76;MID_LAYER_4;BOTTOM_LAYER;3.13063;3.13063;0.0113404
1620.54;185.444;TOP_LAYER;MID_LAYER_1;0.000601783;0.000601591;0.000915742
1620.54;185.444;MID_LAYER_1;MID_LAYER_2;0.000601591;0.000601853;-0.000208751
1620.54;185.444;MID_LAYER_2;MID_LAYER_3;0.000601853;0.000601918;-0.0002444
1620.54;185.444;MID_LAYER_3;MID_LAYER_4;0.000601918;0.000600611;0.00104081
1620.54;185.444;MID_LAYER_4;BOTTOM_LAYER;0.000600611;0.00060116;-0.00262742
1620.54;894.105;TOP_LAYER;MID_LAYER_1;0.000613138;0.000612999;0.000662045
1620.54;894.105;MID_LAYER_1;MID_LAYER_2;0.000612999;0.000610414;0.00205813
1620.54;894.105;MID_LAYER_2;MID_LAYER_3;0.000610414;0.000610074;0.00127853
1620.54;894.105;MID_LAYER_3;MID_LAYER_4;0.000610074;0.000602797;0.00579271
1620.54;894.105;MID_LAYER_4;BOTTOM_LAYER;0.000602797;0.000602122;0.00322816
1620.54;1484.66;TOP_LAYER;MID_LAYER_1;0.00060089;0.000600781;0.000519451
1620.54;1484.66;MID_LAYER_1;MID_LAYER_2;0.000600781;0.000601076;-0.000234708
1620.54;1484.66;MID_LAYER_2;MID_LAYER_3;0.000601076;0.00060126;-0.00069179
1620.54;1484.66;MID_LAYER_3;MID_LAYER_4;0.00060126;0.000598116;0.0025024
1620.54;1484.66;MID_LAYER_4;BOTTOM_LAYER;0.000598116;0.000597825;0.00139369
1636.64;656.074;MID_LAYER_1;MID_LAYER_2;3.16783;3.16783;0.0001
1636.64;656.074;MID_LAYER_2;MID_LAYER_3;3.16783;3.16783;0.0001
1636.64;656.074;MID_LAYER_3;MID_LAYER_4;3.16783;3.16783;0.0001
1659.24;-85.6998;TOP_LAYER;MID_LAYER_1;0.000596573;0.00059654;0.000412457
1659.24;-85.6998;MID_LAYER_1;MID_LAYER_2;0.00059654;0.000596391;0.000315126
1659.24;-85.6998;MID_LAYER_2;MID_LAYER_3;0.000596391;0.00059637;0.000206014
1659.24;-85.6998;MID_LAYER_3;MID_LAYER_4;0.00059637;0.000596313;0.00012008
1659.24;-85.6998;MID_LAYER_4;BOTTOM_LAYER;0.000596313;0.000596296;0.000213669
1656.33;868.279;MID_LAYER_4;BOTTOM_LAYER;3.13192;3.13192;0.0002
1661.76;1646.58;TOP_LAYER;MID_LAYER_1;0.000600712;0.000600683;0.000358092
1661.76;1646.58;MID_LAYER_1;MID_LAYER_2;0.000600683;0.000600438;0.000517013
1661.76;1646.58;MID_LAYER_2;MID_LAYER_3;0.000600438;0.0006004;0.000379151
1661.76;1646.58;MID_LAYER_3;MID_LAYER_4;0.0006004;0.0006001;0.000632676
1661.76;1646.58;MID_LAYER_4;BOTTOM_LAYER;0.0006001;0.000600052;0.000608232
1666.17;1150.76;MID_LAYER_1;MID_LAYER_2;3.13242;3.13242;-0
1666.17;1150.76;MID_LAYER_2;MID_LAYER_3;3.13242;3.13242;-1.67279e-12
1666.17;1150.76;MID_LAYER_3;MID_LAYER_4;3.13242;3.13199;0.343128
1676.01;656.074;MID_LAYER_4;BOTTOM_LAYER;3.16783;3.16783;0.0001
1684.87;439.145;MID_LAYER_3;MID_LAYER_4;0.000615301;0.000615301;-2.6753e-15
1686.84;57.2555;TOP_LAYER;MID_LAYER_1;0.000600172;0.000600193;-0.000101731
1689.79;946.035;MID_LAYER_1;MID_LAYER_2;0.000615166;0.000615367;-0.000160209
1690.78;192.098;TOP_LAYER;MID_LAYER_1;0.000602796;0.000602578;0.00104252
1690.78;625.169;TOP_LAYER;MID_LAYER_1;0.000611209;0.000610525;0.00327073
1690.78;625.169;MID_LAYER_1;MID_LAYER_2;0.000610525;0.00060673;0.00302113
1690.78;625.169;MID_LAYER_2;MID_LAYER_3;0.00060673;0.000605893;0.00315171
1690.78;625.169;MID_LAYER_3;MID_LAYER_4;0.000605893;0.00060523;0.00052804
1690.78;625.169;MID_LAYER_4;BOTTOM_LAYER;0.00060523;0.000605374;-0.00069217
1691.76;1078.91;MID_LAYER_1;MID_LAYER_2;0.000614715;0.000615658;-0.000750298
1698.61;-85.6998;TOP_LAYER;MID_LAYER_1;0.000598622;0.000598611;0.000140349
1698.61;-85.6998;MID_LAYER_1;MID_LAYER_2;0.000598611;0.000598579;6.92167e-05
1698.61;-85.6998;MID_LAYER_2;MID_LAYER_3;0.000598579;0.000598579;-7.20044e-07
1698.61;-85.6998;MID_LAYER_3;MID_LAYER_4;0.000598579;0.0005986;-4.53243e-05
1698.61;-85.6998;MID_LAYER_4;BOTTOM_LAYER;0.0005986;0.000598631;-0.000386259
1694.71;781.665;TOP_LAYER;MID_LAYER_1;0.000612789;0.000612427;0.00173255
1694.71;781.665;MID_LAYER_1;MID_LAYER_2;0.000612427;0.000610318;0.0016785
1694.71;781.665;MID_LAYER_2;MID_LAYER_3;0.000610318;0.000610599;-0.00105713
1694.71;781.665;MID_LAYER_3;MID_LAYER_4;0.000610599;0.000608769;0.00145653
1694.71;781.665;MID_LAYER_4;BOTTOM_LAYER;0.000608769;0.000609223;-0.00217065
1694.71;846.626;TOP_LAYER;MID_LAYER_1;0.000613667;0.000613606;0.000290301
1694.71;846.626;MID_LAYER_1;MID_LAYER_2;0.000613606;0.000611276;0.00185439
1694.71;846.626;MID_LAYER_2;MID_LAYER_3;0.000611276;0.000611553;-0.00104305
1694.71;846.626;MID_LAYER_3;MID_LAYER_4;0.000611553;0.000610315;0.000985723
